Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,Galaxy_S22_Ultra
2,Samsung Galaxy S22 Ultra SM-S908U - 512GB Black (Unlocked) - Very Good Condition,$369.99,2025-08-18,https://www.ebay.com/itm/305820220024,https://i.ebayimg.com/images/g/rHAAAOSwbDBli-T7/s-l500.webp,512 GB,Very Good,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra 5G S908U 128GB Unlocked - Excellent,$326.99,2025-08-18,https://www.ebay.com/itm/325247248160,https://i.ebayimg.com/images/g/DckAAOSwNkditevk/s-l500.webp,128 GB,Excellent,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra SM-S908U - 256GB - Burgundy (Unlocked) - Very Good Cond,$320.09,2025-08-18,https://www.ebay.com/itm/306219181869,https://i.ebayimg.com/images/g/XREAAOSwQC5n67eU/s-l500.webp,256 GB,Very Good,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra - 128 GB - Green - Fully Unlocked 5G - Good,$279.99,2025-08-18,https://www.ebay.com/itm/267349303054,https://i.ebayimg.com/images/g/6PUAAeSwALBoi8kx/s-l500.webp,128 GB,Good,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra 5G 256GB Phantom Black Unlocked - Very Good Condition,$339.99,2025-08-17,https://www.ebay.com/itm/294999088553,https://i.ebayimg.com/images/g/3GUAAOSw~ZdlJDSa/s-l500.webp,256 GB,Very Good,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra 5G 128GB Black (AT&T & GSM UNLOCKED) VERY GOOD,$310.88,2025-08-16,https://www.ebay.com/itm/187440016778,https://i.ebayimg.com/images/g/3OQAAOSwwUNoPiVx/s-l500.webp,128 GB,Very Good,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra 5G S908U 128GB Unlocked - Good,$293.99,2025-08-15,https://www.ebay.com/itm/226604267763,https://i.ebayimg.com/images/g/D4IAAOSwtJdivGHj/s-l500.webp,128 GB,Good,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra 128GB (Unlocked) - Phantom White,$299.95,2025-08-14,https://www.ebay.com/itm/316800812973,https://i.ebayimg.com/images/g/hjkAAeSwxi9pAQC~/s-l500.webp,128 GB,Unknown,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra 5G - 256GB White *UNLOCKED* SM-S908U Excellent Refurb,$368.99,2025-08-14,https://www.ebay.com/itm/145794618917,https://i.ebayimg.com/images/g/hvgAAOSwkFllw8gV/s-l500.webp,256 GB,Excellent,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra 512GB (Unlocked) - Green,$359.98,2025-08-12,https://www.ebay.com/itm/365791725405,https://i.ebayimg.com/images/g/f3UAAeSwROFo8U-e/s-l500.webp,512 GB,Unknown,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra 5G Factory Unlocked SM-S908U1 - Pristine Condition,$439.99,2025-08-11,https://www.ebay.com/itm/155001321348,https://i.ebayimg.com/images/g/d3IAAOSwxeFmvPP4/s-l500.webp,Unknown,Unknown,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra S908U1 128GB 256GB 512GB Unlocked Good Refurbished,$285.99,2025-08-10,https://www.ebay.com/itm/357175429014,https://i.ebayimg.com/images/g/kZEAAOSwl2lltC5v/s-l500.webp,128 GB,Good,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra 512GB (Unlocked) - Green,$399.95,2025-08-09,https://www.ebay.com/itm/316801012715,https://i.ebayimg.com/images/g/ixEAAeSwrBRo4jeO/s-l500.webp,512 GB,Unknown,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra SM-S908U - 512GB - Black (Carrier Unlocked) C-Stock,$314.98,2025-08-08,https://www.ebay.com/itm/156835064286,https://i.ebayimg.com/images/g/ZlYAAOSw7idjkk-P/s-l500.webp,512 GB,Unknown,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra 512GB (Unlocked) - Phantom Black,$369.95,2025-08-08,https://www.ebay.com/itm/146593165989,https://i.ebayimg.com/images/g/bV0AAeSwQbdpAbjt/s-l500.webp,512 GB,Unknown,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra 512GB (Unlocked) - Burgundy,$359.95,2025-08-08,https://www.ebay.com/itm/146751452729,https://i.ebayimg.com/images/g/8DoAAeSw9K5o-6Q3/s-l500.webp,512 GB,Unknown,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra SM-S908U 128GB 5G Unlocked Smartphone - Very Good,$324.99,2025-08-07,https://www.ebay.com/itm/403973635566,https://i.ebayimg.com/images/g/vXQAAOSwcHJjYvQC/s-l500.webp,128 GB,Very Good,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra - 128GB 256GB 512GB 1TB - All Colors - Excellent,$309.00,2025-08-07,https://www.ebay.com/itm/276450711231,https://i.ebayimg.com/images/g/rq0AAOSwqCpmNVOb/s-l500.webp,128 GB,Excellent,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra SM-S908U 256GB 8GB Unlocked Black Good Condition,$348.84,2025-08-06,https://www.ebay.com/itm/406047676366,https://i.ebayimg.com/images/g/MesAAeSwZbJocIR-/s-l500.webp,256 GB,Good,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra SM-S908U1 Unlocked 256GB Burgundy Good,$314.99,2025-08-04,https://www.ebay.com/itm/196520692431,https://i.ebayimg.com/images/g/vnEAAOSwNAxmoUXH/s-l500.webp,256 GB,Good,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra SM-S908E Unlocked 512GB Phantom Black Good,$301.18,2025-08-03,https://www.ebay.com/itm/176488058455,https://i.ebayimg.com/images/g/m3IAAOSwZFpmoUgE/s-l500.webp,512 GB,Good,False,Galaxy S22 Ultra,True
2,Samsung Galaxy S22 Ultra SM-S908U - 128GB - Phantom Black (Unlocked) - Good Cond,$309.99,2025-07-31,https://www.ebay.com/itm/306421528177,https://i.ebayimg.com/images/g/6woAAOSwQnpm7Cgl/s-l500.webp,128 GB,Good,False,Galaxy S22 Ultra,True
