Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,Pixel_9_Pro
1,Google Pixel 9 Pro Fold 256GB Obsidian Unlocked Good Condition,$809.99,2025-08-31,https://www.ebay.com/itm/297043875320,https://i.ebayimg.com/images/g/mF4AAeSw5eZnuOAA/s-l140.webp,256 GB,Good,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro 128GB - Obsidian - (Carrier Unlocked) B-Stock,$574.98,2025-08-29,https://www.ebay.com/itm/156587831919,https://i.ebayimg.com/images/g/TGIAAOSwGidnN6mR/s-l140.webp,128 GB,Unknown,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro Fold 256GB Porcelain Unlocked Excellent Condition,$959.99,2025-08-28,https://www.ebay.com/itm/297104172996,https://i.ebayimg.com/images/g/KBcAAeSwplNn0HJT/s-l140.webp,256 GB,Excellent,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro - Unlocked - Obsidian - 128GB - Very Good,$599.00,2025-08-27,https://www.ebay.com/itm/276776880047,https://i.ebayimg.com/images/g/U5AAAOSwh~pnEBEN/s-l140.webp,128 GB,Very Good,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro Fold 512GB Obsidian Unlocked Excellent Condition,"$1,149.99",2025-08-27,https://www.ebay.com/itm/286401528357,https://i.ebayimg.com/images/g/FWgAAeSwkZ1n0HLb/s-l140.webp,512 GB,Excellent,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro - Unlocked - Hazel - 128GB - Excellent,$635.00,2025-08-26,https://www.ebay.com/itm/286257696958,https://i.ebayimg.com/images/g/xOoAAOSwlvFngUsD/s-l140.webp,128 GB,Excellent,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro Fold - 256GB - Obsidian (Unlocked) - Very Good Condition,$889.99,2025-08-26,https://www.ebay.com/itm/306454276714,https://i.ebayimg.com/images/g/-wcAAOSw5gBn5E4u/s-l140.webp,256 GB,Very Good,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro - Unlocked - Porcelain - 128GB - Excellent,$629.00,2025-08-25,https://www.ebay.com/itm/277171387489,https://i.ebayimg.com/images/g/oSkAAOSw52Fn9D9W/s-l140.webp,128 GB,Excellent,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro Fold - Unlocked - Obsidian - 512GB - Good,$859.00,2025-08-23,https://www.ebay.com/itm/277165234527,https://i.ebayimg.com/images/g/29oAAOSwo4Fnh9N~/s-l140.webp,512 GB,Good,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro 256GB Obsidian Unlocked Excellent Condition,$729.99,2025-08-22,https://www.ebay.com/itm/286329339465,https://i.ebayimg.com/images/g/8FcAAOSwWkRnZE2B/s-l140.webp,256 GB,Excellent,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro 256GB Obsidian Unlocked Very Good Condition,$729.99,2025-08-21,https://www.ebay.com/itm/277213070363,https://i.ebayimg.com/images/g/OxQAAOSwayNnbtQc/s-l140.webp,256 GB,Very Good,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro - Unlocked - Porcelain - 512GB - Very Good,$779.00,2025-08-20,https://www.ebay.com/itm/277054305925,https://i.ebayimg.com/images/g/oSkAAOSw52Fn9D9W/s-l140.webp,512 GB,Very Good,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro 128GB (Unlocked) - Obsidian,$599.98,2025-08-20,https://www.ebay.com/itm/317192741660,https://i.ebayimg.com/images/g/aCkAAeSwHf1opKc9/s-l140.webp,128 GB,Unknown,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro 1TB Obsidian Unlocked Excellent Condition,"$1,079.99",2025-08-13,https://www.ebay.com/itm/286730120778,https://i.ebayimg.com/images/g/i0sAAeSwMS1oyclv/s-l140.webp,Unknown,Excellent,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro 256GB Rose Quartz Unlocked Good Condition,$599.99,2025-08-12,https://www.ebay.com/itm/277320303572,https://i.ebayimg.com/images/g/QBAAAeSwSmdo6Uhk/s-l140.webp,256 GB,Good,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro - Unlocked - Rose Quartz - 256GB - Excellent,$730.00,2025-08-11,https://www.ebay.com/itm/286722430487,https://i.ebayimg.com/images/g/2ZwAAOSw4FVoGNuW/s-l140.webp,256 GB,Excellent,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro 256GB - Hazel - Factory Unlocked - Very Good + More,$699.99,2025-08-04,https://www.ebay.com/itm/326707560230,https://i.ebayimg.com/images/g/998AAOSw7Wdnv1Hs/s-l140.webp,256 GB,Very Good,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro 128GB - White Porcelain - Network Unlocked - Very Good + More,$599.99,2025-08-04,https://www.ebay.com/itm/326711734451,https://i.ebayimg.com/images/g/N6wAAOSwwt5oN1Oq/s-l140.webp,128 GB,Very Good,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro 128GB - White Porcelain - Unlocked - Very Good + More,$599.99,2025-07-29,https://www.ebay.com/itm/197573675473,https://i.ebayimg.com/images/g/N6wAAOSwwt5oN1Oq/s-l140.webp,128 GB,Very Good,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro - Unlocked - Porcelain - 128GB - Very Good,$535.00,2025-08-08,https://www.ebay.com/itm/286601897357,https://i.ebayimg.com/images/g/oSkAAOSw52Fn9D9W/s-l140.webp,128 GB,Very Good,False,Pixel 9 Pro,True
1,"Google Pixel 9 Pro Fold 512GB Unlocked Obsidian Black 48MP 6.3"" 2024 WiFi",$949.99,2025-08-06,https://www.ebay.com/itm/326448612554,https://i.ebayimg.com/images/g/HvwAAOSw9x9nP4bZ/s-l140.webp,512 GB,Unknown,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro - Unlocked - Obsidian - 256GB - Very Good,$679.00,2025-08-05,https://www.ebay.com/itm/277145959253,https://i.ebayimg.com/images/g/U5AAAOSwh~pnEBEN/s-l140.webp,256 GB,Very Good,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro Fold 512GB Porcelain Unlocked Good Condition,$949.99,2025-08-01,https://www.ebay.com/itm/277290528869,https://i.ebayimg.com/images/g/I3AAAeSwKu1oycpK/s-l140.webp,512 GB,Good,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro - Unlocked - Hazel - 512GB - Very Good,$749.00,2025-07-27,https://www.ebay.com/itm/286728654500,https://i.ebayimg.com/images/g/xOoAAOSwlvFngUsD/s-l140.webp,512 GB,Very Good,False,Pixel 9 Pro,True
1,Google Pixel 9 Pro Fold 256GB Porcelain Unlocked Very Good Condition,$879.99,2025-07-26,https://www.ebay.com/itm/297288388138,https://i.ebayimg.com/images/g/IEsAAeSw3ABoycL5/s-l140.webp,256 GB,Very Good,False,Pixel 9 Pro,True
