Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,Galaxy_S22,Galaxy_S23,Galaxy_S24,Galaxy_S25,year,Month,Price_num,Galaxy_S22Plus,Galaxy_S23Plus,Galaxy_S24Plus,Galaxy_S25Plus,Galaxy_S22_Ultra,Galaxy_S23_Ultra,Galaxy_S24_Ultra,Galaxy_S25_Ultra
3,Samsung Galaxy S23 Ultra SM-S918U1 512GB 5G LAVENDER Unlocked #Y424,$494.00,2025-07-28,https://www.ebay.com/itm/116710194601,https://i.ebayimg.com/images/g/oTgAAeSwyUpoiDGO/s-l500.webp,512 GB,Unknown,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
3,Samsung Galaxy S23 Ultra SM-S918U1 512GB 5G LAVENDER Unlocked #Y359,$494.00,2025-07-28,https://www.ebay.com/itm/127243395720,https://i.ebayimg.com/images/g/JrsAAeSwXhZoeqYa/s-l500.webp,512 GB,Unknown,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
3,Samsung Galaxy S23 Ultra 5G S918U 256GB Unlocked - Excellent,$531.99,2025-07-28,https://www.ebay.com/itm/226042435436,https://i.ebayimg.com/images/g/~RwAAOSwn9FkXnEY/s-l500.webp,256 GB,Excellent,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
3,Samsung Galaxy S23 Ultra SM-S918U1 512GB Black FACTORY Unlocked #Y277,$494.00,2025-07-27,https://www.ebay.com/itm/146717232943,https://i.ebayimg.com/images/g/eFwAAeSwE7xoevzm/s-l500.webp,512 GB,Unknown,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
3,Samsung Galaxy S23 Ultra SM-S918U1 256GB Black FACTORY Unlocked #Y400,$459.00,2025-07-27,https://www.ebay.com/itm/127269198405,https://i.ebayimg.com/images/g/Y8AAAeSw0XZohpaJ/s-l500.webp,256 GB,Unknown,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
3,Samsung Galaxy S23 Ultra SM-S918U1 256GB Black FACTORY Unlocked #Y404,$459.00,2025-07-27,https://www.ebay.com/itm/146734876835,https://i.ebayimg.com/images/g/ZK4AAeSwzIRohpdu/s-l500.webp,256 GB,Unknown,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
3,REFURBISHED Samsung Galaxy S23 Ultra SM-S918U1 5G 512GB - Green (Unlocked) #Y422,$459.00,2025-07-27,https://www.ebay.com/itm/146734909767,https://i.ebayimg.com/images/g/b8sAAeSwXadohp1n/s-l500.webp,512 GB,Unknown,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
3,Samsung Galaxy S23 Ultra SM-S918U - 256GB - Lavender (Unlocked) - Good Condition,$469.99,2025-07-27,https://www.ebay.com/itm/306219195088,https://i.ebayimg.com/images/g/u~0AAOSwlP5n67rr/s-l500.webp,256 GB,Good,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
3,Samsung Galaxy S23 Ultra SM-S918U1 512GB GREEN FACTORY Unlocked #Y278,$509.00,2025-07-26,https://www.ebay.com/itm/127244301144,https://i.ebayimg.com/images/g/dh4AAeSwnSxoev1V/s-l500.webp,512 GB,Unknown,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
3,Samsung Galaxy S23 Ultra - 256 GB - Phantom Black - Unlocked - Good Refurbished,$399.00,2025-07-26,https://www.ebay.com/itm/127143217760,https://i.ebayimg.com/images/g/MRYAAOSwGl9kR7aU/s-l500.webp,256 GB,Good,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
3,Samsung Galaxy S23 Ultra SM-S918U1 256GB Black FACTORY Unlocked #Y286,$439.00,2025-07-26,https://www.ebay.com/itm/127244328524,https://i.ebayimg.com/images/g/tDYAAeSwTDpoewBu/s-l500.webp,256 GB,Unknown,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
3,CERTIFIED Samsung Galaxy S23 Ultra SM-S918U1 512GB Black FACTORY Unlocked #Y226,$479.00,2025-07-25,https://www.ebay.com/itm/116688938092,https://i.ebayimg.com/images/g/z~UAAeSwMfBocoxx/s-l500.webp,512 GB,Unknown,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
3,CERTIFIED Samsung Galaxy S23 Ultra SM-S918U1 256GB Lavender Unlocked #Y280,$484.00,2025-07-24,https://www.ebay.com/itm/116696940067,https://i.ebayimg.com/images/g/YGsAAeSwgo1oeq~4/s-l500.webp,256 GB,Unknown,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
3,CERTIFIED Samsung Galaxy S23 Ultra 5G 256GB SM-S918U1  Cream Unlocked #Y318,$484.00,2025-07-24,https://www.ebay.com/itm/146716848362,https://i.ebayimg.com/images/g/Tu8AAeSw~GNoeqvq/s-l500.webp,256 GB,Unknown,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
3,CERTIFIED Samsung Galaxy S23 Ultra SM-S918U1 256GB Black FACTORY Unlocked #Y306,$459.00,2025-07-23,https://www.ebay.com/itm/116696972926,https://i.ebayimg.com/images/g/eTYAAeSwHqNoerrf/s-l500.webp,256 GB,Unknown,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
3,Unlocked Samsung Galaxy S23 Ultra SM-S918U 256GB 1-Year Warranty Phone Good,$429.95,2025-07-23,https://www.ebay.com/itm/356344870802,https://i.ebayimg.com/images/g/S2gAAOSwbXdnSi3T/s-l500.webp,256 GB,Good,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
3,CERTIFIED Samsung Galaxy S23 Ultra SM-S918U1 512GB 5G LAVENDER Unlocked #Y090,$484.00,2025-07-23,https://www.ebay.com/itm/116700519504,https://i.ebayimg.com/images/g/zPoAAeSw9qloZJyS/s-l500.webp,512 GB,Unknown,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
3,CERTIFIED Samsung Galaxy S23 Ultra SM-S918U1 5G 256GB - Green (Unlocked) #S923,$454.00,2025-07-23,https://www.ebay.com/itm/116701817622,https://i.ebayimg.com/images/g/KWUAAOSwXdtoV2iF/s-l500.webp,256 GB,Unknown,False,Galaxy S23 Ultra,,,,,,,,,,,,,True,,
1,Samsung Galaxy S24 Ultra 512GB S928U Unlocked - Excellent,$653.99,2025-10-21,https://www.ebay.com/itm/256754180033,https://i.ebayimg.com/images/g/DksAAeSwmIdoL3Jv/s-l500.webp,512 GB,Excellent,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 512GB Unlocked ATT T-Mobile Verizon Excellent Condition,$690.95,2025-10-20,https://www.ebay.com/itm/297168064156,https://i.ebayimg.com/images/g/HuoAAOSwqUln6vxw/s-l500.webp,512 GB,Excellent,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 512GB SM-S928U1 Gray FACTORY Unlocked #L125,$559.00,2025-10-20,https://www.ebay.com/itm/146827043224,https://i.ebayimg.com/images/g/UJ0AAeSw3R1ow3gd/s-l500.webp,512 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra SM-S928U 256GB Unlocked Very Good Condition,$617.47,2025-10-21,https://www.ebay.com/itm/357600637044,https://i.ebayimg.com/images/g/3a8AAeSw9TJowxa3/s-l500.webp,256 GB,Very Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 512GB Unlocked ATT T-Mobile Verizon Very Good Condition,$629.95,2025-10-20,https://www.ebay.com/itm/297168062336,https://i.ebayimg.com/images/g/pJcAAOSwVDZn6vv1/s-l500.webp,512 GB,Very Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 256GB S928U Unlocked - Excellent,$629.99,2025-10-20,https://www.ebay.com/itm/256601270287,https://i.ebayimg.com/images/g/O1kAAeSwU65oL3FA/s-l500.webp,256 GB,Excellent,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 256GB Unlocked ATT T-Mobile Verizon Excellent Condition,$615.95,2025-10-20,https://www.ebay.com/itm/297168063417,https://i.ebayimg.com/images/g/o5MAAOSwDZln6vxP/s-l500.webp,256 GB,Excellent,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,REFURBISHED Samsung Galaxy S24 Ultra 256GB SM-S928U1 Black FACTORY UNLOCKED,$599.00,2025-10-20,https://www.ebay.com/itm/116711415671,https://i.ebayimg.com/images/g/IPAAAeSww1VoiVmF/s-l500.webp,256 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra S928U1 256GB Fully Unlocked - Excellent,$657.99,2025-10-20,https://www.ebay.com/itm/226124882725,https://i.ebayimg.com/images/g/9JgAAOSwOJtmLm0J/s-l500.webp,256 GB,Excellent,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra SM-S928U Unlocked 256GB Titanium Violet Good,$562.99,2025-10-20,https://www.ebay.com/itm/196534790805,https://i.ebayimg.com/images/g/GS4AAOSwwz1mqxDF/s-l500.webp,256 GB,Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra SM-S928U - 256GB Titanium Violet (Unlocked) - Very Good,$619.99,2025-10-20,https://www.ebay.com/itm/306515157262,https://i.ebayimg.com/images/g/KkAAAOSwtKdmtfJ~/s-l500.webp,256 GB,Very Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 512GB SM-S928U1 ORANGE FACTORY Unlocked #L492,$649.00,2025-10-20,https://www.ebay.com/itm/116826267055,https://i.ebayimg.com/images/g/VfMAAeSwdTVo7Vaw/s-l500.webp,512 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 5G 512GB SM-S928U1 Black (Unlocked) #L485,$629.00,2025-10-20,https://www.ebay.com/itm/127429859263,https://i.ebayimg.com/images/g/-Y8AAeSwBcNo7VVt/s-l500.webp,512 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 256GB SM-S928U1 Violet Purple Unlocked #L473,$589.00,2025-10-20,https://www.ebay.com/itm/127429938509,https://i.ebayimg.com/images/g/ndkAAeSwAupo7Wuh/s-l500.webp,256 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 5G SM-S928U 256GB 512GB ALL Colors EXCELLENT Condition,$615.00,2025-10-20,https://www.ebay.com/itm/167763842313,https://i.ebayimg.com/images/g/MxoAAOSwANFnT6RA/s-l500.webp,256 GB,Excellent,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra SM-S928U1 256GB 512GB 1TB UNLOCKED 5G,$669.00,2025-10-20,https://www.ebay.com/itm/116517163720,https://i.ebayimg.com/images/g/GmwAAOSwFv5mVmTJ/s-l500.webp,256 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra SM-S928U - 256GB  Titanium Black (Unlocked) - Very Good,$619.99,2025-10-20,https://www.ebay.com/itm/306553017533,https://i.ebayimg.com/images/g/Pk4AAOSwgGFm~Qd0/s-l500.webp,256 GB,Very Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra SM-S928U - 256GB - Black (Unlocked) - Good Condition,$599.99,2025-10-20,https://www.ebay.com/itm/306506809061,https://i.ebayimg.com/images/g/Pk4AAOSwgGFm~Qd0/s-l500.webp,256 GB,Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra SM-S928U - 256GB Titanium Violet (Unlocked) - Good Cond,$609.99,2025-10-20,https://www.ebay.com/itm/306553026977,https://i.ebayimg.com/images/g/rr8AAOSw1JxoWRBg/s-l500.webp,256 GB,Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra  256/512GB - Unlocked -Refurbished Excellent,$639.99,2025-10-20,https://www.ebay.com/itm/326722081966,https://i.ebayimg.com/images/g/vdMAAOSwiKRnz1R1/s-l500.webp,512 GB,Excellent,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 256GB SM-S928U1 Violet Purple Unlocked #L552,$589.00,2025-10-19,https://www.ebay.com/itm/127429729676,https://i.ebayimg.com/images/g/oCoAAeSwgSto7TJY/s-l500.webp,256 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra - 256GB 512GB 1TB - All Colors - Very Good Condition,$594.00,2025-10-19,https://www.ebay.com/itm/285846979444,https://i.ebayimg.com/images/g/6vcAAOSw9ilmOQal/s-l500.webp,256 GB,Very Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra SM-S928U 512GB Unlocked 1-Year Warranty Phone Very Good,$663.95,2025-10-19,https://www.ebay.com/itm/356691361338,https://i.ebayimg.com/images/g/caIAAOSw9IxnWdas/s-l500.webp,512 GB,Very Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra - 256GB 512GB 1TB - All Colors - Excellent Condition,$625.00,2025-10-19,https://www.ebay.com/itm/285846978211,https://i.ebayimg.com/images/g/6vcAAOSw9ilmOQal/s-l500.webp,256 GB,Excellent,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra SM-S928U - 512GB Titanium Black (Unlocked) - Good Cond.,$639.99,2025-10-18,https://www.ebay.com/itm/306540724538,https://i.ebayimg.com/images/g/LagAAeSw02Fo3i8q/s-l500.webp,512 GB,Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,"Samsung Galaxy S24 Ultra S928U 256GB Unlocked 6.8"" 200MP 5G S Pen Titanium Black",$739.99,2025-04-19,https://www.ebay.com/itm/205432562117,https://i.ebayimg.com/images/g/kzIAAOSwIVdmIAQp/s-l500.webp,256 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra SM-S928U - 256GB Titanium Violet (Unlocked) - Good Cond,$589.99,2025-10-18,https://www.ebay.com/itm/306505414394,https://i.ebayimg.com/images/g/rr8AAOSw1JxoWRBg/s-l500.webp,256 GB,Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 256GB Unlocked ATT T-Mobile Verizon Very Good Condition,$587.95,2025-10-18,https://www.ebay.com/itm/297168062035,https://i.ebayimg.com/images/g/9c8AAOSwF0Jn6vq3/s-l500.webp,256 GB,Very Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 5G 512GB SM-S928U1 YELLOW  Factory Unlocked #L584,$624.00,2025-10-17,https://www.ebay.com/itm/116826094713,https://i.ebayimg.com/images/g/TQsAAeSwBDxo7S26/s-l500.webp,512 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra SM-S928U 512GB Unlocked Excellent Condition,$767.13,2025-10-18,https://www.ebay.com/itm/357295216078,https://i.ebayimg.com/images/g/0-MAAeSw9jZowxNW/s-l500.webp,512 GB,Excellent,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 256GB S928U Unlocked - Very Good,$559.99,2025-10-18,https://www.ebay.com/itm/256652847211,https://i.ebayimg.com/images/g/rWcAAeSwvc9oL3F1/s-l500.webp,256 GB,Very Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra - 256GB - Titanium Gray (Unlocked) (Dual SIM) B-Stock,$574.98,2025-10-17,https://www.ebay.com/itm/157398480747,https://i.ebayimg.com/images/g/jbUAAeSwr~to8p~f/s-l500.webp,256 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra - 256GB - Titanium Violet (Carrier Unlocked)) B-Stock,$574.98,2025-10-17,https://www.ebay.com/itm/156883646762,https://i.ebayimg.com/images/g/qsgAAOSwDTlmRmfR/s-l500.webp,256 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 512GB S928U Unlocked - Very Good,$629.99,2025-10-17,https://www.ebay.com/itm/256652847224,https://i.ebayimg.com/images/g/JXIAAeSwam1oL3KT/s-l500.webp,512 GB,Very Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra SM-S928U 512GB Unlocked Very Good Condition,$677.16,2025-10-17,https://www.ebay.com/itm/357295226907,https://i.ebayimg.com/images/g/J24AAeSwUPJod-DR/s-l500.webp,512 GB,Very Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 1TB S928U Unlocked - Very Good,$718.99,2025-10-16,https://www.ebay.com/itm/256767112691,https://i.ebayimg.com/images/g/I7kAAeSw9LdoL3Jh/s-l500.webp,Unknown,Very Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 256GB SM-S928U1 Violet Purple Unlocked #L488,$599.00,2025-10-16,https://www.ebay.com/itm/146893813559,https://i.ebayimg.com/images/g/pDIAAeSwzoJo7VXe/s-l500.webp,256 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra SM-S928U - 512GB Titanium Violet (Unlocked/ - Very Good,$629.99,2025-10-16,https://www.ebay.com/itm/306484569526,https://i.ebayimg.com/images/g/KkAAAOSwtKdmtfJ~/s-l500.webp,512 GB,Very Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 1TB S928U Unlocked - Excellent,$727.99,2025-10-16,https://www.ebay.com/itm/256754169541,https://i.ebayimg.com/images/g/OucAAeSwZ4ZoL3Jn/s-l500.webp,Unknown,Excellent,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Unlocked Samsung Galaxy S24 Ultra 5G - 512GB - Titanium Violet - SM-S928UZVFXAA,$789.99,2025-04-12,https://www.ebay.com/itm/186636172334,https://i.ebayimg.com/images/g/DxkAAOSwh7lmv7C1/s-l500.webp,512 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra - 256GB SM-S928U1 Black UNLOCKED  #L023,$569.00,2025-10-16,https://www.ebay.com/itm/116829687427,https://i.ebayimg.com/images/g/FroAAeSwCTNow1WY/s-l500.webp,256 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra SM-S928U1 256GB FACTORY UNLOCKED CDMA + GSM - EXCELLENT,$619.48,2025-10-16,https://www.ebay.com/itm/127077661619,https://i.ebayimg.com/images/g/~XUAAOSwb5ZoDUji/s-l500.webp,256 GB,Excellent,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 512GB S928U Unlocked - Good,$606.99,2025-10-16,https://www.ebay.com/itm/256652847329,https://i.ebayimg.com/images/g/OAMAAeSwd7FoL3LP/s-l500.webp,512 GB,Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra Titanium Black 256 Excellent - Refurbished  - Unlocked,$619.99,2025-10-15,https://www.ebay.com/itm/127408494034,https://i.ebayimg.com/images/g/ZCAAAeSwDB5o8GtA/s-l500.webp,Unknown,Excellent,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra SM-S928U 256GB Unlocked Excellent Condition,$618.31,2025-10-15,https://www.ebay.com/itm/357600502853,https://i.ebayimg.com/images/g/c3oAAeSwh7do5~qX/s-l500.webp,256 GB,Excellent,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Open Box Samsung Galaxy S24 Ultra 1TB SM-S928U1 Factory Unlocked Titanium Black,$999.99,2025-10-15,https://www.ebay.com/itm/236347097034,https://i.ebayimg.com/images/g/3QIAAOSwu8xngZvS/s-l500.webp,Unknown,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra SM-S928U - 512GB Titanium Black (Unlocked) - Very Good.,$659.99,2025-10-15,https://www.ebay.com/itm/306540726305,https://i.ebayimg.com/images/g/Pk4AAOSwgGFm~Qd0/s-l500.webp,512 GB,Very Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 5G 512GB SM-S928U1 Black (Unlocked) #L585,$619.00,2025-10-15,https://www.ebay.com/itm/127429712333,https://i.ebayimg.com/images/g/PCsAAeSwsPlo7S5J/s-l500.webp,512 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 5G 256GB SM-S928U1 GRAY Unlocked #L531,$589.00,2025-10-15,https://www.ebay.com/itm/127429789752,https://i.ebayimg.com/images/g/OuQAAeSwz59o7UL3/s-l500.webp,256 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 5G 512GB SM-S928U1 Black (Unlocked) #Y982,$594.00,2025-10-15,https://www.ebay.com/itm/127433799405,https://i.ebayimg.com/images/g/EhAAAeSwr3Roucsx/s-l500.webp,512 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 256GB Titanium Black Unlocked Very Good Condition,$599.99,2025-10-15,https://www.ebay.com/itm/276645437916,https://i.ebayimg.com/images/g/80kAAOSw~JZm6aWV/s-l500.webp,256 GB,Very Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 512GB Titanium Black Unlocked Excellent Condition,$729.99,2025-10-15,https://www.ebay.com/itm/285818000865,https://i.ebayimg.com/images/g/t2AAAOSwUdNmH92E/s-l500.webp,512 GB,Excellent,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 512GB Titanium Black Unlocked Good Condition,$664.99,2025-10-15,https://www.ebay.com/itm/286454043477,https://i.ebayimg.com/images/g/XAoAAeSwA8Jo8arR/s-l500.webp,512 GB,Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 512GB Unlocked AT&T T-Mobile Verizon Good Condition,$606.95,2025-10-15,https://www.ebay.com/itm/297197434300,https://i.ebayimg.com/images/g/88wAAOSwMfdn9r3S/s-l500.webp,512 GB,Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 5G S928U Unlocked (Any Carrier) SmartPhone Very Good,$598.99,2025-10-15,https://www.ebay.com/itm/326339328766,https://i.ebayimg.com/images/g/g9AAAOSw73RnNmJb/s-l500.webp,Unknown,Very Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 5G 256GB SM-S928U1 GRAY Unlocked #L506,$589.00,2025-10-14,https://www.ebay.com/itm/146893786169,https://i.ebayimg.com/images/g/3KMAAeSwpXNo7U8x/s-l500.webp,256 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra - 1 TB SM-S928U1  Black (Unlocked) #L529,$729.00,2025-10-14,https://www.ebay.com/itm/116826184270,https://i.ebayimg.com/images/g/QpQAAeSw8Cdo7UHJ/s-l500.webp,Unknown,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 5G 256GB SM-S928U1 YELLOW Unlocked #L476,$589.00,2025-10-14,https://www.ebay.com/itm/127429937647,https://i.ebayimg.com/images/g/G5kAAeSwNxho7Ws7/s-l500.webp,256 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),$649.95,2025-10-14,https://www.ebay.com/itm/305973639788,https://i.ebayimg.com/images/g/XxQAAOSwjBVnfB8l/s-l500.webp,Unknown,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 512GB SM-S928U1 Gray FACTORY Unlocked #L508,$599.00,2025-10-13,https://www.ebay.com/itm/127429837231,https://i.ebayimg.com/images/g/2iEAAeSwCPpo7U-X/s-l500.webp,512 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra - 1 TB SM-S928U1  Black (Unlocked) #L491,$729.00,2025-10-13,https://www.ebay.com/itm/116826262184,https://i.ebayimg.com/images/g/p90AAeSwO~No7VQn/s-l500.webp,Unknown,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 5G  512GB SM-S928U1 VIOLET  (Unlocked) #L487,$619.00,2025-10-13,https://www.ebay.com/itm/127429859862,https://i.ebayimg.com/images/g/bckAAeSwnqBo7VW1/s-l500.webp,512 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 5G  512GB SM-S928U1 VIOLET  (Unlocked) #L475,$619.00,2025-10-13,https://www.ebay.com/itm/116826363623,https://i.ebayimg.com/images/g/zxcAAeSwCSlo7WwS/s-l500.webp,512 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra - 256GB - Titanium Violet (Carrier Unlocked) (Dual SIM),$649.98,2025-10-13,https://www.ebay.com/itm/156794860176,https://i.ebayimg.com/images/g/qsgAAOSwDTlmRmfR/s-l500.webp,256 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra - 1 TB SM-S928U1  Black (Unlocked) #L493,$759.00,2025-10-13,https://www.ebay.com/itm/116826267557,https://i.ebayimg.com/images/g/0pgAAeSwx7do7Vbw/s-l500.webp,Unknown,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 5G 256GB SM-S928U1 GRAY Unlocked #L496,$559.00,2025-10-13,https://www.ebay.com/itm/127429861538,https://i.ebayimg.com/images/g/KB4AAeSwPpto7VZw/s-l500.webp,256 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra 512GB SM-S928U1 Gray FACTORY Unlocked #L513,$589.00,2025-10-13,https://www.ebay.com/itm/146893795178,https://i.ebayimg.com/images/g/VJ0AAeSwln9o7VFi/s-l500.webp,512 GB,Unknown,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra - 256GB (Unlocked) SM-S928B - Black - Excellent,$649.00,2025-10-13,https://www.ebay.com/itm/317406007813,https://i.ebayimg.com/images/g/jjAAAeSwR3Jo3DNV/s-l500.webp,256 GB,Excellent,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
1,Samsung Galaxy S24 Ultra SM-S928U - 256GB Titanium Yellow (Unlocked) - Very Good,$609.99,2025-10-13,https://www.ebay.com/itm/306471982777,https://i.ebayimg.com/images/g/kOoAAeSwMR1ooE~3/s-l500.webp,256 GB,Very Good,False,Galaxy S24 Ultra,,,,,,,,,,,,,,True,
